LABEL,DATE_TIME,preprocessed_txt
1,Mon Jun 15 23:09:41 2009,<s> paulmwatson ts mate good news wake </s>
1,Sat May 30 22:51:44 2009,<s> smash food battle like christmas act like job fan premiere 3d concert saw food vote video </s>
1,Mon Jun 01 03:55:05 2009,<s> find cute vintage dress ebay buy someone </s>
1,Fri May 29 14:57:07 2009,<s> lostartofmurder yeah yeah stoke relatively near cool u anything nice x </s>
1,Tue Jun 02 05:46:03 2009,<s> look like new person addict twitter haha </s>
0,Fri May 22 05:35:21 2009,<s> sarahdessen still winter coat </s>
1,Sun May 31 23:57:37 2009,<s> nothing beat free wifi connection nokia </s>
0,Sun May 10 18:41:13 2009,<s> climb4life2 go work experience lol well lovely talk school soon hope talk later </s>
0,Thu Jun 25 07:30:53 2009,<s> oh snap still go x </s>
0,Fri May 29 19:21:51 2009,<s> craig philip robinson stay hotel erin want get picture </s>
1,Sun Jun 14 22:39:55 2009,<s> savorysweetlife bouchonfor2 sound tasty quot afraid admit quot kind way </s>
0,Thu Jun 25 00:05:13 2009,<s> finish 11th bad top three man wish card go way hand http </s>
1,Sat May 30 16:22:08 2009,<s> ooooooooo happy saturday </s>
1,Sun May 31 07:25:50 2009,<s> peschkaj maybe need positive incentive finish today come visit us slovenia </s>
0,Sat Jun 06 16:12:04 2009,<s> main plan 4 2site bar break kill </s>
1,Tue Jun 16 03:57:35 2009,<s> rickyambury go new emperor still open nice actually walk past new sami go sumo feast </s>
0,Sun May 03 01:36:20 2009,<s> little red day sun </s>
0,Sun May 31 23:56:53 2009,<s> hairdryer amp already hot temperatures good combination fan self </s>
0,Sun May 10 18:46:14 2009,<s> hop dont make trip hospital boy fever </s>
0,Fri Jun 05 14:40:50 2009,<s> ubershmoo bet ha jealous saw live canada wonder land lightfoot never meet </s>
1,Sat May 09 21:56:32 2009,<s> kel7alpha happen look random chance time everything </s>
1,Mon May 04 05:03:06 2009,<s> jessclarke proper journ would agree 100 </s>
0,Wed Jun 17 08:32:33 2009,<s> well thunderstorms forecast ah well dont forget follow peterfacinelli </s>
1,Fri Jun 05 14:21:09 2009,<s> kellyprovence hi ff watch twilight quot enu long amp happy life quot www ca gt enu </s>
0,Sun May 31 00:07:17 2009,<s> phillygoat lol know right would kindly ca read book </s>
0,Sun May 17 01:49:01 2009,<s> gall today mann sniff sniff </s>
1,Fri May 22 05:38:43 2009,<s> solorunner tomorrow morning probably pretty comformfortable time </s>
1,Sun May 31 08:59:25 2009,<s> church hang besiege </s>
1,Mon Jun 15 03:01:17 2009,<s> sit wait fry http </s>
1,Tue Jun 16 00:20:03 2009,<s> love life amp life love </s>
0,Fri Jun 19 04:11:55 2009,<s> bore know who very </s>
0,Thu Jun 18 16:36:44 2009,<s> ca believe jeremy already graduate ceremony </s>
1,Sat Jun 06 10:15:58 2009,<s> pour wine rock wall open house next week ca wait one one one one </s>
1,Mon Jun 01 06:30:33 2009,<s> israel bad monday </s>
1,Mon May 18 05:15:15 2009,<s> rebecca372 yet another mountain challenge jan get load year usual </s>
0,Fri Jun 19 21:00:58 2009,<s> phatfffat get trouble wont get love amp tonight fun box </s>
0,Thu Jun 04 22:46:40 2009,<s> goodness dinner cheese pizza lunch need food get serious camp dairy </s>
0,Sun Jun 07 20:10:16 2009,<s> bowl moment stupid titanic get overtime </s>
1,Mon Jun 01 23:58:13 2009,<s> elect actually nice today classmate annoy noon first day cute na </s>
1,Mon Jun 15 17:25:36 2009,<s> charltonbrooker appal late tv writers screenwipe good adorn also christian kid puppets disturb life </s>
0,Sat May 30 14:06:04 2009,<s> aristeia hit ever since last press conf cry saw tag fumble mess emotions </s>
1,Fri May 29 09:46:43 2009,<s> theolsens real ones fake lol guess ill trust all </s>
0,Mon May 18 02:31:03 2009,<s> blood let hospital </s>
1,Sat Jun 06 23:37:30 2009,<s> provokecreative night feel content tonight sleep come easy work hard amp get rest </s>
1,Sun May 31 17:54:22 2009,<s> label22 insane intense break bed cool lol </s>
0,Wed Jun 17 06:50:26 2009,<s> asamahmad like toothpaste </s>
1,Sun Jun 07 07:38:03 2009,<s> above12 lot women sad right quot john lloyd quot here </s>
1,Wed Jun 03 09:52:11 2009,<s> hilldeshaun hill word street need new logo pick pick full creativeness </s>
0,Sun Jun 14 22:50:23 2009,<s> want make chocolate cover bananas settle banana split instead </s>
1,Mon Jun 15 05:46:50 2009,<s> chiinarr watch omg watch half hour love already twilight rock </s>
0,Sun May 31 18:11:38 2009,<s> miley one </s>
0,Mon May 18 06:24:21 2009,<s> endorphite www poor dry dunno long get soak earlier </s>
1,Sun May 17 11:01:12 2009,<s> wishwishwish fiberwig think sell overseas originate asia </s>
1,Wed Jun 03 10:51:45 2009,<s> brightgirl good news get lot kitty pics </s>
1,Tue Jun 02 15:03:11 2009,<s> keithmelton99 welcome fun run though perhaps next time 20 max </s>
1,Fri May 22 07:15:59 2009,<s> markhoppus good morning mark judo bem lol lt 3 </s>
0,Wed Jun 03 03:51:34 2009,<s> bigger score try sigh </s>
1,Fri May 22 02:33:09 2009,<s> khaldounj yeah lol today </s>
0,Mon Jun 01 17:13:22 2009,<s> tommcfly need fuck perfect </s>
1,Sun May 03 23:57:31 2009,<s> jonasaustralia hey show air australia cant wait lol </s>
1,Fri May 29 19:30:30 2009,<s> love thunderstorms lovely even play bubble bubble wii </s>
1,Fri May 29 18:49:49 2009,<s> yelyahwilliams soon williams haha hey u look like girl paramore haha kid </s>
0,Mon Jun 01 15:57:04 2009,<s> didnt time go pool today </s>
1,Sat Jun 06 22:03:10 2009,<s> talk boy dream </s>
0,Mon Jun 22 15:23:39 2009,<s> crap realize hav write blog yet olive tree </s>
0,Mon Jun 01 19:50:26 2009,<s> mid term hard shit sure pass dam think get </s>
0,Sun Jun 07 20:16:53 2009,<s> piss magic lose talk dishearten loss </s>
0,Fri May 29 02:46:03 2009,<s> note way stop put div </s>
0,Tue Apr 07 04:34:42 2009,<s> cant seem shake blue away </s>
0,Thu Jun 18 00:01:39 2009,<s> hat hat hat thursday </s>
1,Sun Apr 19 12:06:01 2009,<s> joelyah send email time etc </s>
0,Fri Jun 05 09:22:46 2009,<s> spencermckinney would figure birthday month half wo even celebrate </s>
1,Sun Jun 07 20:27:17 2009,<s> urban8 depend kind video make could funny know song </s>
1,Sun May 17 22:05:11 2009,<s> ted9k doingwork wish guy wichita christmas night enact </s>
0,Sun May 17 00:58:16 2009,<s> summit star trek japan 29th continue blue </s>
1,Sun Apr 19 23:37:39 2009,<s> cat settle lap decide go work today go </s>
1,Mon May 18 02:19:39 2009,<s> look back guy serve ca even bother face women shallow </s>
1,Mon May 04 02:42:26 2009,<s> tessmorris oh faith quot see tell yoooouuuuu quot lull sssssseeeeeeee </s>
0,Fri May 22 02:28:31 2009,<s> raw miss beste cant appreciate summer yet get back ga be ya </s>
0,Sun May 17 23:35:26 2009,<s> look gun hide departure picture want keep </s>
0,Fri Jun 19 22:19:01 2009,<s> ali answer text think asleep awfully late call tomorrow </s>
1,Wed Jun 03 03:49:26 2009,<s> hey katie learn count list 4 name say wow such idiot school tan boston tomorrow lt 3 </s>
1,Wed Jun 03 08:19:58 2009,<s> bytes welcome </s>
1,Mon May 04 02:43:11 2009,<s> bobbyllew lisa rogers cartoon alltime have good work </s>
1,Mon Jun 01 01:56:21 2009,<s> anarbormike love </s>
1,Fri May 22 01:42:58 2009,<s> school week im happyyyyyyyyyyyyyy </s>
1,Mon Jun 15 11:36:27 2009,<s> follow peterfacinelli lt 3 need see kick 211me see 211me sing single ladies bikini go peter love </s>
0,Mon Jun 15 03:54:22 2009,<s> summer close three days 5 midterm </s>
1,Sun May 10 05:48:18 2009,<s> good morning mother back hurt today couldnt sleep </s>
0,Mon Jun 15 18:10:51 2009,<s> blamedrewscancer fall glorious sunny day year amp cool office day </s>
1,Fri Jun 05 12:32:16 2009,<s> countdown weekend </s>
0,Fri May 29 01:20:03 2009,<s> fragrant think one best heroes petty kill good character use thing lol </s>
1,Sun May 17 20:42:21 2009,<s> boyfriend life good </s>
0,Mon Jun 01 08:43:21 2009,<s> vacation almost </s>
1,Mon Jun 01 13:52:21 2009,<s> always fun go dentist lip num </s>
1,Mon Jun 01 22:45:46 2009,<s> jasonholder true rich mean everyone around world </s>
1,Sun May 31 04:18:23 2009,<s> tomfelton hey tom go watch hop release love singapore </s>
1,Sun Apr 19 10:40:33 2009,<s> petewentz whats horoscope sagittarius piece </s>
1,Mon Jun 15 09:56:12 2009,<s> voodoo ad lounge maclean mccain amp tomorrow cbc metro morning listen us talk artunexpected </s>
0,Sun Jun 21 09:49:16 2009,<s> heat coma sleep 19 hours saturday worst start today </s>
1,Sun May 10 01:12:00 2009,<s> morning beautiful already glorious sunshine wash vacuum car do fill petrol do bb stuff buy do </s>
1,Sun Apr 19 02:28:31 2009,<s> main hello follow haha </s>
1,Mon May 18 02:49:52 2009,<s> gonna take sulfate quiz facebook amp result belong someone rhythm </s>
1,Sun Jun 07 17:02:26 2009,<s> yesterday go great party awesome amaze congratulations tagline </s>
1,Sat Jun 06 23:11:07 2009,<s> chiller junior people festival interest www </s>
1,Sat May 16 23:54:55 2009,<s> think new things lt 3 </s>
1,Mon Jun 15 15:46:28 2009,<s> mission trip one west side florence get cancel go birmingham cant wait see live change </s>
1,Mon Jun 15 16:45:08 2009,<s> see everything ever need boy front much better </s>
1,Fri May 22 00:16:22 2009,<s> run today mccormicks woods get ta say nice place go run </s>
0,Fri Jun 19 11:48:21 2009,<s> take last final school late september store kinda sub </s>
0,Sun May 10 08:59:25 2009,<s> say heart always feel like rock http </s>
0,Sun Jun 07 14:26:03 2009,<s> lisaclfc http sorry </s>
1,Sun May 31 01:03:55 2009,<s> msdivamom quot memory quot quot tragedy quot </s>
0,Mon Jun 01 20:32:21 2009,<s> diner thumb french toast </s>
0,Sun May 03 10:16:37 2009,<s> msmandz aw sorry hear </s>
1,Fri May 22 07:54:07 2009,<s> moscow sound awesome </s>
1,Fri May 22 03:01:35 2009,<s> watkins laugh hard get call </s>
0,Sun Jun 21 07:35:45 2009,<s> soooooo want come home </s>
0,Wed Jun 17 14:54:08 2009,<s> o2 mms still receive message get mms instead picture ca send either </s>
1,Thu May 14 01:26:41 2009,<s> train ataxia daytrip bite sore bike swim walk yesterday havoc amaze worth hassle </s>
0,Sat May 30 20:57:15 2009,<s> barley hardest movie ever tear </s>
0,Sun Apr 19 04:51:38 2009,<s> seekingplumb ca remember last time get crawl bed awake enough read anything sad </s>
0,Tue Jun 16 10:01:00 2009,<s> xstaticstacey yes gross go delete individual entry wrong week </s>
1,Sat May 30 05:36:21 2009,<s> ellljayy nice garden barely see screen lol lovely day get do hair </s>
0,Sat May 30 13:33:51 2009,<s> realize outside since 8am mix last some </s>
1,Thu Jun 04 11:54:30 2009,<s> 4hr class mondayyyyyyy yay weekend </s>
0,Thu May 14 00:06:36 2009,<s> http eat little guy beg take home say </s>
0,Tue Jun 16 05:35:42 2009,<s> head must get bigger optimum prime helmet fit like use time adjust strap </s>
0,Sat May 30 15:23:59 2009,<s> cobra hey kick im tire today need bed </s>
1,Sun May 31 00:17:36 2009,<s> haha gon na like super emo hardcore acoustic piano acoustic guitar electric guitar </s>
0,Wed Jun 17 02:58:08 2009,<s> uuuggghhh body hurt especially arm </s>
0,Wed Jun 17 16:37:31 2009,<s> freeze hav scarf jeans 3 top jumper boot </s>
0,Sun May 31 09:57:04 2009,<s> rbu many errors play gr software update </s>
1,Sun May 10 05:38:07 2009,<s> watch f1 cup tea instead revision </s>
0,Mon May 18 04:38:45 2009,<s> sorry really tweet today kind day get busy day tomorrow probably </s>
0,Fri Jun 05 16:01:07 2009,<s> ajroxmywhitesox oh god sorry </s>
0,Fri Jun 19 21:20:42 2009,<s> christieressel serious go since little girl parent sell place though </s>
0,Mon Jun 01 22:16:12 2009,<s> work blow right state mind </s>
0,Sun Jun 07 16:14:58 2009,<s> lesleypomeroy dang think would maid honor </s>
1,Sun Jun 07 17:57:05 2009,<s> 9 days line vines try time also 9 days history exam amp math exam fuckkkkkkk </s>
1,Sun May 31 08:09:11 2009,<s> update lang po good eve http </s>
0,Sun Jun 07 01:01:25 2009,<s> chuckatwork get invite miami leave </s>
0,Fri May 01 22:30:46 2009,<s> dns entries remove </s>
0,Sun Jun 07 19:24:41 2009,<s> happy know go fail exam </s>
0,Tue Jun 02 02:24:18 2009,<s> look forward thursday </s>
0,Sun May 17 11:01:16 2009,<s> kirankhanzada hate days </s>
1,Sun Jun 07 20:29:34 2009,<s> need know wear tomorrow </s>
0,Sun May 03 23:24:15 2009,<s> hate amp week half yearly ah poo </s>
1,Sun May 17 11:10:26 2009,<s> watch song marry avoid haha man hilarious </s>
1,Sun May 31 01:38:01 2009,<s> lollipopins forget noundiessunday </s>
1,Sun May 10 00:31:46 2009,<s> greggrunberg please plaza love egg give birth 3 time 4 years </s>
1,Sun May 17 08:02:29 2009,<s> go mac never go back via palatal </s>
0,Mon Jun 15 22:03:46 2009,<s> well im della tire im go watch race think need2 hit gym crash den work tomorrow morning </s>
1,Fri May 29 15:30:21 2009,<s> rain dc area ladyminista </s>
1,Sun May 31 00:35:39 2009,<s> tj0830 site site chat 2more lol 5888 </s>
1,Tue Jun 16 05:54:13 2009,<s> home lady today eat breakfast watch mickey mouse </s>
0,Sun Jun 07 15:17:02 2009,<s> elainerogers shame beautiful place </s>
0,Fri Jun 05 10:14:14 2009,<s> thisreal4ever get ta make best go </s>
0,Mon Jun 01 08:24:23 2009,<s> xoxohelenhilton personal anyway probably miss lol dvd cd come today oxo </s>
1,Sun May 17 11:19:53 2009,<s> cocabeenslinky orissa545 midwife run4kelly thank much rt support mean alot </s>
1,Sat May 30 00:08:14 2009,<s> get new glass http </s>
0,Sat May 30 06:00:38 2009,<s> dotsauce try get tribute site build tributes grow popularity sack developers though </s>
1,Sat Jun 06 08:13:44 2009,<s> rest much shop eat add another pair shoe bag fab collection result </s>
1,Fri Jun 05 22:24:04 2009,<s> laughscreamsing yes bite better </s>
1,Fri May 22 08:30:21 2009,<s> voice1061 need get act together lol </s>
0,Sat Jun 20 00:28:19 2009,<s> sick need stay bed hate weekend </s>
0,Sun Jun 21 06:59:56 2009,<s> bad thank hate sunday signal end weekend coy0te </s>
1,Mon Jun 01 20:12:34 2009,<s> note wish good night </s>
1,Mon May 11 23:03:18 2009,<s> macguffen go sleep </s>
1,Sun May 03 06:08:52 2009,<s> sunny outside stay assignments study boo friday </s>
0,Sun Jun 07 10:25:29 2009,<s> littlehallie fuck mad reason want talk bad make sure wouldnt disappoint </s>
1,Mon Jun 15 22:59:50 2009,<s> viewfrommyseats ooohhh gotha </s>
1,Fri Apr 17 20:37:36 2009,<s> hang mnr wait show good time </s>
0,Mon Jun 15 18:01:17 2009,<s> gon na watch david cook quot cookie quot tonight already hear sad </s>
0,Fri Jun 19 02:26:07 2009,<s> 17 weeks yesterday still doesnt get easier </s>
1,Sun May 17 11:42:09 2009,<s> find sew machine like moms find </s>
1,Fri May 22 00:44:23 2009,<s> tooth fun </s>
1,Fri Jun 05 17:55:40 2009,<s> load piano work statement </s>
0,Fri Jun 05 13:27:53 2009,<s> think everyone need hug kid little bite tighter </s>
1,Fri May 29 22:05:48 2009,<s> ashleymarieduh thank love </s>
0,Sun Jun 14 23:25:35 2009,<s> impose read comics see tv </s>
1,Sun May 17 07:42:43 2009,<s> another rainy sunday watch twilight </s>
1,Mon May 18 01:27:31 2009,<s> good morning twin </s>
0,Mon Jun 01 00:54:22 2009,<s> already realise forget one thing </s>
0,Fri May 29 22:02:53 2009,<s> dannygokey oh josh sorry hopefully find lt 3 </s>
0,Fri Jun 19 16:30:22 2009,<s> scottwesterfeld probably already use quot hand quot quot understand quot like imaginative moon need songwriters </s>
0,Sun May 31 13:50:41 2009,<s> beverleycuddy weakness chocolate crisis follow weightwatchers need get back visitor go </s>
0,Sat Apr 18 21:41:25 2009,<s> feet hurt bad wear heel go see anne frank diary wear heel years holy shit exhaust </s>
1,Sun May 31 12:54:29 2009,<s> snap oh man know anything good come place </s>
0,Sun Jun 07 09:36:18 2009,<s> sophiakills childrens hospital orientation thing know right really want volunteer </s>
0,Sun May 31 10:11:46 2009,<s> look like rain boo </s>
0,Sun Jun 07 00:46:47 2009,<s> yeah understand hug away asshole brother though </s>
1,Sun May 10 08:49:07 2009,<s> arjbarker things interest wow u toast </s>
1,Fri Jun 05 19:56:35 2009,<s> movies bout see night museum jb amaze new song fly </s>
1,Sun Apr 19 01:33:25 2009,<s> jonathanrknight good night sweet dream may rest well </s>
0,Thu Jun 18 21:20:21 2009,<s> damn feet hurt never happen poor channel </s>
1,Mon Jun 15 09:20:07 2009,<s> cheekithasinger heavy glad see ok </s>
0,Wed Jun 03 05:54:31 2009,<s> want apc40 voodoo badly </s>
1,Sun Jun 14 22:31:40 2009,<s> get home night bdb bf bluesurrfer happy page everything wavy love </s>
0,Fri May 29 21:02:07 2009,<s> heyyitskate ca go lunch go hunt </s>
0,Sat May 30 05:04:14 2009,<s> sarahanngreen still milk </s>
1,Mon Jun 15 14:10:46 2009,<s> selenagomez plain white concert fun </s>
1,Sat Jun 06 12:06:00 2009,<s> iamthecommodore get go wing </s>
0,Mon Jun 22 18:58:21 2009,<s> sad everything kate say feel </s>
1,Sat May 02 02:11:46 2009,<s> meetniroim watch sing ur arm wave skills spectacular </s>
0,Fri May 22 07:55:19 2009,<s> aah min net it mother n hav go n sleep </s>
0,Fri May 22 00:24:06 2009,<s> kelvineyers yup everyone need come still cold morning </s>
1,Sun Jun 07 16:58:44 2009,<s> lol login life like bb </s>
1,Sun Jun 07 12:01:52 2009,<s> plabyorteaux everyone matter already ml mg book ignore jerk http fan supportive </s>
1,Mon Jun 01 21:07:07 2009,<s> iamsneezy slowly cross get mac never go back </s>
1,Sat Jun 06 04:18:12 2009,<s> 15 minutes early mens roof fellowship </s>
1,Mon Jun 01 13:09:40 2009,<s> hang uptown head more soon din 98rockunit xx </s>
1,Tue Jun 02 11:24:10 2009,<s> back elon enjoy summer </s>
1,Wed Jun 03 10:27:43 2009,<s> 4 next 5 days mess </s>
1,Sun May 31 01:54:23 2009,<s> well fuck make night than </s>
0,Wed Jun 17 22:49:09 2009,<s> oh man dis sup cant go beb guess fault </s>
0,Tue Apr 07 02:47:55 2009,<s> im try make chicken soup like mother without recipe interest cant find match </s>
1,Tue Jun 16 07:19:19 2009,<s> new day time get start </s>
1,Sat Jun 06 20:46:41 2009,<s> haha never </s>
1,Sun May 31 14:51:38 2009,<s> static junior awesome great job 88 team happy junior </s>
